"","fit.or.lag0","fit.or.lag1","fit.or.lag2","fit.or.lag3","fit.or.lag4","fit.or.lag5","fit.or.lag6","fit.or.lag7","fit.or.lag8","fit.or.lag9","fit.or.lag10","fit.or.lag11","fit.or.lag12","fit.or.lag13","fit.or.lag14","fit.or.lag15","fit.or.lag16","fit.or.lag17","fit.or.lag18","fit.or.lag19","fit.or.lag20","fit.or.lag21","fit.or.lag22","fit.or.lag23","CounterfactualNO2","lci.or.lag0","lci.or.lag1","lci.or.lag2","lci.or.lag3","lci.or.lag4","lci.or.lag5","lci.or.lag6","lci.or.lag7","lci.or.lag8","lci.or.lag9","lci.or.lag10","lci.or.lag11","lci.or.lag12","lci.or.lag13","lci.or.lag14","lci.or.lag15","lci.or.lag16","lci.or.lag17","lci.or.lag18","lci.or.lag19","lci.or.lag20","lci.or.lag21","lci.or.lag22","lci.or.lag23","uci.or.lag0","uci.or.lag1","uci.or.lag2","uci.or.lag3","uci.or.lag4","uci.or.lag5","uci.or.lag6","uci.or.lag7","uci.or.lag8","uci.or.lag9","uci.or.lag10","uci.or.lag11","uci.or.lag12","uci.or.lag13","uci.or.lag14","uci.or.lag15","uci.or.lag16","uci.or.lag17","uci.or.lag18","uci.or.lag19","uci.or.lag20","uci.or.lag21","uci.or.lag22","uci.or.lag23"
"0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1",1.00052560127435,1.00099545396559,1.0014104706151,1.0017725662124,1.00208465921024,1.00235067181754,1.00257552967221,1.00276516103101,1.00292648027849,1.00306646435479,1.00319072127464,1.00330336508602,1.00340701435099,1.00350279101634,1.00359031953711,1.0036677261947,1.00373173754476,1.00377883023446,1.00380597338306,1.00381064161174,1.00379081563907,1.00374498275995,1.00367213717274,1.00357178012757,1,0.999718251434224,0.999588451509246,0.999597094185217,0.999721429544931,0.999928648150976,1.00017604518547,1.00041483020404,1.00060173904881,1.00071815374795,1.00078080349186,1.00082528830125,1.0008816311247,1.00096042250766,1.00104995332167,1.00112237890791,1.00114929843459,1.00112251434933,1.00106269537595,1.00100543937284,1.00098240491189,1.00100612028543,1.00105416043581,1.00104729122409,1.00083695693792,1.00133360311194,1.0024044368929,1.00322713670449,1.00382791121382,1.00424531898489,1.00453002661823,1.00474089582668,1.0049332605932,1.00513968001539,1.00535734538737,1.00556174490728,1.00573095867668,1.00585958626258,1.00596163881343,1.00606434406882,1.00619248915217,1.00634776115231,1.00650233464995,1.00661434250629,1.00664686938396,1.00658325772677,1.00644303798423,1.00630386572954,1.00631407632051
"2",1.0010514788054,1.00199189885977,1.00282293065756,1.00354827441578,1.0041736642245,1.00470686929308,1.00515769269751,1.00553796817755,1.00586152484381,1.00614233191321,1.00639162325153,1.00661764239293,1.00682563644877,1.00701785157757,1.00719352946861,1.00734890460484,1.00747740095462,1.00757194002687,1.00762643219951,1.00763580421298,1.00759600156134,1.00750399041577,1.00735775893689,1.00715631786841,2,0.999436582250702,0.999177072390653,0.99919435070353,0.999442936691361,0.999857301393038,1.00035212136285,1.00082983249219,1.0012038401875,1.00143682324071,1.00156221663781,1.00165125770328,1.00176403952285,1.00192176742671,1.00210100904532,1.00224601755023,1.00229991775606,1.00224628873713,1.00212652007336,1.00201188965401,1.0019657749432,1.0020132528489,1.00210943212584,1.00209567926709,1.00167461437275,1.00266898472113,1.00481465510257,1.00646468782029,1.0076704753319,1.00850866070306,1.00908057437763,1.00950426774661,1.00989085824649,1.01030577634144,1.01074339192434,1.01115442282097,1.01149476124071,1.01175350727633,1.0119588187642,1.01216546440663,1.01242332522624,1.01273581637626,1.01304694965581,1.01327243453936,1.01333791964052,1.01320985473583,1.01292758870693,1.01264747018222,1.01266802020081
"3",1.00157763273834,1.00298933566897,1.00423738293341,1.00532713017953,1.00626702410231,1.00706860541562,1.0077465061603,1.00831844258235,1.00880515875916,1.00922763150987,1.00960273841446,1.00994286796778,1.0102559058411,1.01054522466137,1.01080967607511,1.01104358456947,1.01123704219726,1.01137938333724,1.01146143158052,1.011475543138,1.01141561224192,1.01127707549045,1.01105691480973,1.01075365878993,3,0.999154992427069,0.998765862574515,0.998791769489534,0.999164521417671,0.999785959725823,1.00052822853759,1.00124500693581,1.00180630363396,1.00215600884866,1.00234423991387,1.00247790876819,1.0026472258797,1.00288403564307,1.00315316832842,1.00337091734086,1.00345185948252,1.00337132457781,1.00319147529236,1.00301935185992,1.00295011104205,1.00302139870886,1.00316581624153,1.00314516527769,1.00251297289078,1.0040061471994,1.00723066852982,1.00971268695612,1.01152774844426,1.01279010166677,1.0136517362395,1.01429022231659,1.01487291302091,1.01549842474954,1.01615829337288,1.01677820578256,1.01729159591906,1.01768196422868,1.01799175173574,1.01830358403738,1.0186927456851,1.019164421449,1.01963411993858,1.01997456547359,1.02007344443418,1.01988007634085,1.01945391963625,1.01903106386561,1.0190620833677
"4",1.00210406321847,1.0039877653806,1.00565383025262,1.00710913908289,1.00836474792207,1.0094358932047,1.01034198718898,1.01110660544663,1.01175740716111,1.01232239206776,1.01282409935085,1.01327907797669,1.01369786221047,1.01408495339591,1.01443880580343,1.01475181560858,1.01501071343428,1.01520121432951,1.01531102686711,1.01532991393194,1.01524970236241,1.0150642907037,1.01476965449035,1.01436384862226,4,0.998873481940965,0.998354821991156,0.998389350477849,0.998886183702251,0.999714623148969,1.00070436671515,1.00166035360634,1.00240912960619,1.00287571094244,1.00312687379644,1.00330524205856,1.00353119088113,1.00384722804347,1.00420643232965,1.00449707969529,1.00460512513381,1.00449762328736,1.00425756223435,1.004027827008,1.00393541415752,1.00403055888483,1.00422331395556,1.00419575040578,1.0033520330788,1.00534509292171,1.00965249110889,1.01297116782919,1.01539978685562,1.01708971871308,1.01824360558628,1.01909886659861,1.01987954556983,1.02071776170889,1.02160220431872,1.0224332667904,1.02312165201741,1.02364515948595,1.02406065087463,1.0244789273375,1.02500098946215,1.02563383377129,1.02626412220694,1.02672102659733,1.02685373938138,1.0265942097338,1.02602229996364,1.02545489886645,1.02549651913742
"5",1.00263077039113,1.00498718898305,1.00707227542916,1.00889430671503,1.01046684478111,1.01180874571047,1.01294415295607,1.01390247803021,1.01471829525979,1.01542664259859,1.01605573875212,1.01662630870527,1.01715154537459,1.01763708106047,1.01808096526711,1.01847364742381,1.01879846702193,1.01903748737228,1.01917527361089,1.01919897235162,1.01909832681168,1.01886568897262,1.01849602786037,1.01798693325889,5,0.998592050770036,0.997943950570929,0.997987093603124,0.998607923523495,0.99964329166211,1.00088053590099,1.00207587257521,1.00301231832236,1.00359592989299,1.00391011876228,1.00413325813741,1.00441593521362,1.00481134551554,1.00526080220892,1.0056245060306,1.0057597162315,1.00562518628337,1.005324782102,1.00503731611671,1.00492168523961,1.00504073439732,1.00528192644185,1.00524743580245,1.00419179552406,1.0066858242662,1.01208013680751,1.01624016426547,1.01928664708623,1.02140758900527,1.02285627622343,1.02393030816225,1.0249108771418,1.0259639243901,1.02707528017576,1.028119779805,1.02898511992633,1.02964329660023,1.03016573059819,1.03069172004413,1.03134829697036,1.03214431237779,1.03293723496877,1.03351211112565,1.03367910206347,1.03335254399728,1.03263300061498,1.0319192288606,1.03197158242567
"6",1.00315775440175,1.00598760746569,1.00849272128094,1.010682638675,1.01257332379572,1.01418717601376,1.0155530206783,1.01670608165171,1.0176878483391,1.01854041220302,1.01929768941398,1.01998459655898,1.02061699528682,1.0212016510859,1.02173620124707,1.02220912989908,1.02260035551186,1.02288825703962,1.02305422757492,1.02308277436631,1.02296154068671,1.02268132341253,1.02223608498456,1.02162295875723,6,0.998310698891936,0.997533248244215,0.997584998800034,0.998329740859803,0.999571965264886,1.00105673610057,1.00249156391389,1.00361587000073,1.00431666607147,1.00469397528852,1.00496195756825,1.00530145956425,1.00577638894772,1.00631627912734,1.00675319776544,1.00691563429894,1.00675401498502,1.00639313609927,1.0060478202055,1.00590892523926,1.00605192626789,1.00634165487554,1.00630022262001,1.00503226081432,1.00802834361418,1.01451361962702,1.01951971020015,1.02318838587271,1.02574379003418,1.02748984238135,1.02878465508703,1.02996702958355,1.0312370506688,1.03257767719049,1.0338379197544,1.03488219112755,1.03567658031634,1.03630720660199,1.03694218926337,1.03773491011146,1.03869611794748,1.03965373854293,1.04034811421303,1.04054983203982,1.04015537011702,1.03928629426171,1.03842430912307,1.03848752975771
"7",1.00368501539583,1.00698902181887,1.00991517062985,1.01247414057178,1.01468419410122,1.01657119722613,1.01816860761675,1.01951743768868,1.02066609175692,1.02166373007095,1.02254998423678,1.02335397806352,1.02409425203663,1.02477870705519,1.02540456069218,1.02595831310127,1.02641643165181,1.0267535781118,1.0269479447345,1.02698137615857,1.0268393992933,1.02651124733763,1.02598987611155,1.02527197133918,7,0.998029426284324,0.997122714941423,0.997183066003277,0.998051635689583,0.999500643956931,1.00123296731934,1.0029074276939,1.00421978485971,1.00503791984934,1.00547844385267,1.00579134091503,1.00618776462071,1.00674235922934,1.00737286424726,1.00788315632008,1.00807288086119,1.00788411081309,1.00746262543139,1.0070593402949,1.00689713510833,1.0070641355191,1.00740250043301,1.00735411201196,1.00587342953784,1.00937265335015,1.0169529536024,1.02280983967789,1.02710506016884,1.03009839961964,1.0321443987173,1.03366201596489,1.0350481253429,1.03653727912925,1.03810955244649,1.03958786253955,1.04081305820013,1.04174521657884,1.04248529586751,1.04323056347854,1.04416107228515,1.04528951281403,1.04641391507101,1.04722933296621,1.04746623086088,1.04700298099438,1.04598245533213,1.04497039653807,1.0450446192785
"8",1.00421255351897,1.00799143303394,1.01133962630177,1.01426881802429,1.01679946485194,1.01896082248997,1.02079093107698,1.02233656757781,1.02365305094538,1.02479662548179,1.02581265622587,1.0267344898653,1.02758335585008,1.02836829270399,1.02908609071988,1.0297212472809,1.03024674838636,1.03063350557611,1.03085648127795,1.03089483412504,1.03073195814696,1.0303555142618,1.02975745167447,1.02893401739176,8,0.997748232924867,0.996712350592993,0.996781295147582,0.997773607991247,0.999429327737884,1.00140922956277,1.00332346398677,1.00482406311785,1.00575969159831,1.00626352493262,1.00662140874219,1.0070748510713,1.00770925725056,1.00843055873224,1.00901438311637,1.00923145744512,1.00901547518995,1.00853325130487,1.00807187740642,1.00788631579963,1.00807736317458,1.0084644642919,1.00840910513302,1.00671530228336,1.01071875586176,1.01939815280238,1.02611058685322,1.03103672714643,1.03447149591185,1.03682004031735,1.03856249990258,1.04015428747172,1.041864749068,1.04367106386887,1.04536978503969,1.04677791482683,1.04784941253901,1.04870021666978,1.04955707255859,1.05062702839839,1.05192476097639,1.05321804852917,1.05415606645708,1.05442860208152,1.05389567145896,1.05272176002268,1.05155774960919,1.05164311076296
"9",1.00474036891681,1.00899484210323,1.01276609112656,1.01606667666141,1.01891914522131,1.02135606497858,1.02342000840909,1.02516349281506,1.02664875141099,1.02793912780474,1.02908573849188,1.03012616873173,1.03108434709031,1.03197045192116,1.03278083861676,1.0334979828728,1.03409135885768,1.03452809462763,1.03477989360744,1.03482320487729,1.03463927297359,1.03421417789933,1.03353886229167,1.03260914346766,9,0.997467118791234,0.99630215512939,0.9963796861677,0.997495657743213,0.999358016607381,1.00158552283632,1.00373967286406,1.00542870499381,1.00648198169037,1.00704921900662,1.00745216161461,1.00796271960491,1.0086770839024,1.00948936374706,1.01014687957775,1.01039136557929,1.01014810953955,1.00960501492753,1.00908543256261,1.0088764682669,1.00909161025896,1.00952754763107,1.00946520313912,1.00755787964011,1.01206665353987,1.02184923132953,1.02942198599092,1.03498344419613,1.03886315739277,1.0415168626983,1.04348621652411,1.04528563962896,1.04721960049753,1.04926237022882,1.05118386511786,1.05277695580036,1.05398937656197,1.05495218858513,1.05592194776645,1.05713302487473,1.05860212810926,1.06006642474008,1.0611286157357,1.06143725127426,1.0608337382813,1.05950448630934,1.05818662846959,1.05828326562626
